eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,nkill
2.02E+11,2017,4,28,Afghanistan,South Asia,Logar,Baraki Barak district,33.969093,68.950979,0
2.02E+11,2017,6,11,Afghanistan,South Asia,Logar,Baraki Barak district,33.969093,68.950979,0
2.02E+11,2017,7,20,Afghanistan,South Asia,Kabul,Paghman district,34.5833,68.95,0
2.02E+11,2017,7,19,Afghanistan,South Asia,Logar,Dusheikh,33.967182,68.947397,3
2.02E+11,2017,1,1,Afghanistan,South Asia,Logar,Charkh,33.79821,68.93483,0
2.02E+11,2017,6,20,Pakistan,South Asia,Sindh,Karampur,28.100904,68.932327,2
2.02E+11,2017,8,12,Afghanistan,South Asia,Logar,Deh Sheikh,33.96272,68.922686,3
2.02E+11,2017,9,10,Afghanistan,South Asia,Logar,Charkh district,33.812361,68.921185,-99
2.02E+11,2017,6,4,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.178673,68.916905,4
2.02E+11,2017,6,4,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.178673,68.916905,4
2.02E+11,2017,12,12,Afghanistan,South Asia,Kunduz,Qarghaz,37.184273,68.9154,2
2.02E+11,2017,6,4,Afghanistan,South Asia,Kunduz,Aqbai,37.181893,68.913817,5
2.02E+11,2017,7,23,Afghanistan,South Asia,Logar,Baraki Barak district,33.937547,68.899255,4
2.02E+11,2017,3,23,Afghanistan,South Asia,Kunduz,Aliabad district,36.611544,68.896453,9
2.02E+11,2017,7,3,Afghanistan,South Asia,Kunduz,Aliabad district,36.529036,68.894971,3
2.02E+11,2017,11,10,Pakistan,South Asia,Sindh,Rohri,27.673824,68.893394,3
2.02E+11,2017,9,29,Afghanistan,South Asia,Wardak,Kotal Takht,34.42,68.891111,1
2.02E+11,2017,11,11,Afghanistan,South Asia,Paktika,Soraki,33.298278,68.88723,3
2.02E+11,2017,6,14,Afghanistan,South Asia,Paktika,Mata Khan district,33.289418,68.886901,3
2.02E+11,2017,10,15,Afghanistan,South Asia,Kunduz,Angor Bagh,36.668369,68.882607,2
2.02E+11,2017,7,18,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.15775,68.882428,1
2.02E+11,2017,11,19,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.157843,68.882423,7
2.02E+11,2017,9,24,Afghanistan,South Asia,Kunduz,Guldeen,36.542322,68.879801,0
2.02E+11,2017,2,2,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,1
2.02E+11,2017,2,11,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,4,11,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,5,25,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,1
2.02E+11,2017,6,3,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,6,4,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,6,7,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,7,2,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,8
2.02E+11,2017,7,2,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,9
2.02E+11,2017,7,6,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,-99
2.02E+11,2017,7,13,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,0
2.02E+11,2017,10,22,Afghanistan,South Asia,Kunduz,Kunduz,36.705776,68.87706,-99
2.02E+11,2017,1,14,Afghanistan,South Asia,Kunduz,Chabarmay,36.728591,68.868066,3
2.02E+11,2017,1,14,Afghanistan,South Asia,Kunduz,Hortbalaqi,36.728591,68.868066,2
2.02E+11,2017,2,21,Afghanistan,South Asia,Kunduz,Unknown,36.728591,68.868066,1
2.02E+11,2017,9,29,Afghanistan,South Asia,Parwan,Hajatgah,34.963333,68.864722,2
2.02E+11,2017,8,29,Afghanistan,South Asia,Wardak,Maydan Shahr,34.396797,68.863945,0
2.02E+11,2017,10,26,Afghanistan,South Asia,Wardak,Maydan Shahr,34.396797,68.863945,2
2.02E+11,2017,5,2,Pakistan,South Asia,Balochistan,Sangsila,29.083858,68.862762,0
2.02E+11,2017,8,9,Pakistan,South Asia,Balochistan,Sangsila,29.083858,68.862762,0
2.02E+11,2017,6,16,Afghanistan,South Asia,Parwan,Ghorband district,34.917981,68.856681,-99
2.02E+11,2017,7,27,Afghanistan,South Asia,Parwan,Ghorband district,35,68.85,-99
2.02E+11,2017,2,11,Afghanistan,South Asia,Kunduz,Zakhel,36.703552,68.847084,0
2.02E+11,2017,3,5,Afghanistan,South Asia,Kunduz,Zakhel,36.703552,68.847084,6
2.02E+11,2017,5,15,Pakistan,South Asia,Sindh,Sukkur,27.694357,68.836222,2
2.02E+11,2017,11,23,Afghanistan,South Asia,Baghlan,Chahar Shanbeh Tepa,36.310452,68.833878,3
2.02E+11,2017,5,23,Afghanistan,South Asia,Kunduz,Kunduz,36.791562,68.829434,-99
2.02E+11,2017,3,22,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.060393,68.819884,0
2.02E+11,2017,9,4,Afghanistan,South Asia,Kunduz,Kharoti,36.685833,68.819722,0
2.02E+11,2017,8,31,Afghanistan,South Asia,Kunduz,Imam Sahib district,37.078095,68.816058,4
2.02E+11,2017,8,15,Afghanistan,South Asia,Kunduz,Dobandi,36.694138,68.815025,2
2.02E+11,2017,6,12,Afghanistan,South Asia,Parwan,Unknown,34.963098,68.810885,0
2.02E+11,2017,8,29,Afghanistan,South Asia,Parwan,Unknown,34.963098,68.810885,0
2.02E+11,2017,10,7,Pakistan,South Asia,Balochistan,Tadri,29.596003,68.800699,0
2.02E+11,2017,7,13,Afghanistan,South Asia,Kunduz,Unknown,36.8,68.8,4
2.02E+11,2017,9,4,Afghanistan,South Asia,Kunduz,Wardaks,36.704829,68.788562,0
2.02E+11,2017,1,13,Afghanistan,South Asia,Paktika,Sharana district,33.171683,68.785336,2
2.02E+11,2017,11,7,Afghanistan,South Asia,Wardak,Dasht-e Top,34.14575,68.78275,15
2.02E+11,2017,1,30,Tajikistan,Central Asia,Khatlon,Qurghonteppa,37.836301,68.780456,0
2.02E+11,2017,3,12,Tajikistan,Central Asia,Khatlon,Qurghonteppa,37.836394,68.780338,1
2.02E+11,2017,8,27,Afghanistan,South Asia,Kunduz,Kharkaran,36.718329,68.765316,2
2.02E+11,2017,2,28,Afghanistan,South Asia,Baghlan,Baghlani Jadid district,36.332451,68.763192,0
2.02E+11,2017,9,5,Afghanistan,South Asia,Ghazni,Dih Yak district,33.468565,68.763192,0
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Dih Yak district,33.468565,68.763192,0
2.02E+11,2017,11,11,Afghanistan,South Asia,Ghazni,Dih Yak district,33.468565,68.763192,1
2.02E+11,2017,11,23,Afghanistan,South Asia,Ghazni,Dih Yak district,33.468565,68.763192,7
2.02E+11,2017,6,15,Afghanistan,South Asia,Wardak,Zenkhelo,34.088365,68.754116,3
2.02E+11,2017,4,4,Afghanistan,South Asia,Paktika,Sharana,33.1782,68.752533,1
2.02E+11,2017,7,26,Afghanistan,South Asia,Paktika,Sharana,33.1782,68.752533,0
2.02E+11,2017,1,21,Afghanistan,South Asia,Baghlan,Baghlani Jadid district,36.178903,68.745306,-99
2.02E+11,2017,9,29,Afghanistan,South Asia,Parwan,Fandaqestan,34.990963,68.735114,3
2.02E+11,2017,9,29,Afghanistan,South Asia,Parwan,Kheshki,34.989573,68.729957,3
2.02E+11,2017,2,6,Pakistan,South Asia,Sindh,Tando Allahyar,25.45704,68.721459,0
2.02E+11,2017,1,5,Afghanistan,South Asia,Baghlan,Khwajah Khan,36.157001,68.720306,1
2.02E+11,2017,6,12,Afghanistan,South Asia,Wardak,Nirkh district,34.360379,68.718186,1
2.02E+11,2017,5,10,Pakistan,South Asia,Balochistan,Kahan,29.673863,68.715498,0
2.02E+11,2017,5,20,Pakistan,South Asia,Balochistan,Seni,29.673863,68.715498,1
2.02E+11,2017,12,17,Afghanistan,South Asia,Baghlan,Hajda Kotal,35.944013,68.71286,2
2.02E+11,2017,9,25,Afghanistan,South Asia,Kunduz,Qala Zadran,36.743594,68.712363,3
2.02E+11,2017,2,22,Afghanistan,South Asia,Baghlan,Khalozai,36.117778,68.711944,2
2.02E+11,2017,8,12,Afghanistan,South Asia,Kunduz,Gultipa,36.851886,68.711802,2
2.02E+11,2017,1,16,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947552,68.710327,1
2.02E+11,2017,6,29,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947552,68.710327,1
2.02E+11,2017,10,2,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947552,68.710327,0
2.02E+11,2017,10,12,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947552,68.710327,1
2.02E+11,2017,11,4,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947552,68.710327,10
2.02E+11,2017,9,4,Afghanistan,South Asia,Kunduz,Durman Payin,36.749189,68.70827,0
2.02E+11,2017,11,30,Pakistan,South Asia,Sindh,Kot Diji,27.341841,68.708088,3
2.02E+11,2017,12,11,Pakistan,South Asia,Balochistan,Bareli,29.654444,68.706389,0
2.02E+11,2017,9,4,Afghanistan,South Asia,Kunduz,Qatal-e-Aam,36.751945,68.704735,0
2.02E+11,2017,10,30,Afghanistan,South Asia,Baghlan,Puli Khumri,35.949989,68.70013,0
2.02E+11,2017,9,16,Afghanistan,South Asia,Ghazni,Rabt,33.568068,68.699679,14
2.02E+11,2017,10,22,Pakistan,South Asia,Balochistan,Mawand,29.65118,68.691391,1
2.02E+11,2017,8,23,Afghanistan,South Asia,Baghlan,Dushi district,35.618427,68.682707,7
2.02E+11,2017,12,1,Afghanistan,South Asia,Baghlan,Dushi district,35.616173,68.682704,2
2.02E+11,2017,6,15,Afghanistan,South Asia,Kunduz,Gor Tepa,36.820141,68.682091,0
2.02E+11,2017,6,19,Afghanistan,South Asia,Kunduz,Gor Tepa,36.820141,68.682091,3
2.02E+11,2017,2,9,Afghanistan,South Asia,Baghlan,Hussainkhel,36.025482,68.674995,4
2.02E+11,2017,9,29,Afghanistan,South Asia,Parwan,Azghar,35.007698,68.673138,2
2.02E+11,2017,9,30,Afghanistan,South Asia,Paktika,Yosuf Khel district,33.055892,68.671704,10
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Zana Khan district,33.674988,68.671149,4
2.02E+11,2017,5,14,Afghanistan,South Asia,Baghlan,Baladori,36.06182,68.67087,-99
2.02E+11,2017,5,19,Afghanistan,South Asia,Ghazni,Zana Khan district,33.677655,68.670588,5
2.02E+11,2017,12,22,Afghanistan,South Asia,Wardak,Saydabad district,33.906194,68.670501,11
2.02E+11,2017,7,18,Afghanistan,South Asia,Baghlan,Baghlani Jadid district,36.292834,68.666506,20
2.02E+11,2017,10,20,Afghanistan,South Asia,Ghazni,Zana Khan district,33.656391,68.663094,1
2.02E+11,2017,6,13,Afghanistan,South Asia,Ghazni,Dih Yak district,33.470109,68.66216,4
2.02E+11,2017,8,23,Afghanistan,South Asia,Ghazni,Zana Khan district,33.656812,68.660557,10
2.02E+11,2017,12,28,Afghanistan,South Asia,Wardak,Pul-e-Sukh,34.538974,68.658338,0
2.02E+11,2017,4,20,Afghanistan,South Asia,Paktika,Yosuf Khel district,33.048333,68.653333,0
2.02E+11,2017,6,9,Afghanistan,South Asia,Wardak,Jalrez district,34.473461,68.65028,0
2.02E+11,2017,2,28,Afghanistan,South Asia,Baghlan,Dushi district,35.581872,68.649852,2
2.02E+11,2017,5,19,Afghanistan,South Asia,Ghazni,Dih Yak district,33.4917,68.64863,6
2.02E+11,2017,2,2,Afghanistan,South Asia,Paktika,Yosuf Khel district,33.049722,68.645556,2
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Zana Khan district,33.657675,68.6417,0
2.02E+11,2017,2,28,Afghanistan,South Asia,Baghlan,Dushi district,35.580172,68.639227,2
2.02E+11,2017,4,29,Afghanistan,South Asia,Baghlan,Baghlani Jadid district,36.298439,68.638029,13
2.02E+11,2017,9,17,Afghanistan,South Asia,Baghlan,Bagh-e Shamal,35.98822,68.635742,4
2.02E+11,2017,11,26,Afghanistan,South Asia,Wardak,Saydabad district,33.88488,68.634873,2
2.02E+11,2017,11,25,Afghanistan,South Asia,Baghlan,Surkh Kotal,36.014686,68.634395,4
2.02E+11,2017,2,28,Afghanistan,South Asia,Baghlan,Tala Wa Barfak district,35.264273,68.620107,4
2.02E+11,2017,8,20,Afghanistan,South Asia,Wardak,Saydabad district,33.875852,68.616709,8
2.02E+11,2017,4,3,Afghanistan,South Asia,Ghazni,Sultan Bagh,33.3359,68.605202,4
2.02E+11,2017,3,14,Afghanistan,South Asia,Ghazni,Tasan,33.503654,68.598741,8
2.02E+11,2017,2,18,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,0
2.02E+11,2017,3,4,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,3
2.02E+11,2017,4,30,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,2
2.02E+11,2017,7,1,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,1
2.02E+11,2017,7,13,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,2
2.02E+11,2017,9,21,Afghanistan,South Asia,Baghlan,Chashma Sher,36.060909,68.593811,2
2.02E+11,2017,8,2,Pakistan,South Asia,Balochistan,Duki,30.155661,68.575951,0
2.02E+11,2017,12,20,Pakistan,South Asia,Balochistan,Duki,30.155661,68.575951,1
2.02E+11,2017,3,25,Afghanistan,South Asia,Ghazni,Andar district,33.26308,68.572411,0
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Andar district,33.26308,68.572411,0
2.02E+11,2017,11,10,Afghanistan,South Asia,Ghazni,Andar district,33.26308,68.572411,1
2.02E+11,2017,2,22,Pakistan,South Asia,Balochistan,Loralai,30.396435,68.557385,0
2.02E+11,2017,9,17,Afghanistan,South Asia,Baghlan,Surkh Kotal,36.007178,68.553922,3
2.02E+11,2017,7,24,Pakistan,South Asia,Balochistan,Sohbatpur,28.518663,68.542679,0
2.02E+11,2017,10,25,Afghanistan,South Asia,Wardak,Chaki Wardak district,34.12092,68.531117,5
2.02E+11,2017,10,8,Afghanistan,South Asia,Baghlan,Dahana-i-Ghuri district,35.81052,68.516959,2
2.02E+11,2017,5,5,Afghanistan,South Asia,Kunduz,Qalay-i-Zal district,36.969327,68.510518,-99
2.02E+11,2017,10,9,Afghanistan,South Asia,Paktika,Unknown,32.390471,68.504735,1
2.02E+11,2017,2,22,Afghanistan,South Asia,Paktika,Jani Khail district,32.667578,68.493291,3
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Arzo,33.473679,68.484556,3
2.02E+11,2017,12,25,Afghanistan,South Asia,Ghazni,Arzo,33.475039,68.484315,5
2.02E+11,2017,12,13,Afghanistan,South Asia,Paktika,Barlak,32.667042,68.481549,4
2.02E+11,2017,5,28,Afghanistan,South Asia,Paktika,Jani Khail district,32.699644,68.481245,2
2.02E+11,2017,7,19,Afghanistan,South Asia,Ghazni,Mirazar,33.317292,68.465833,4
2.02E+11,2017,4,15,Afghanistan,South Asia,Ghazni,Ghatan,33.286335,68.457687,4
2.02E+11,2017,7,1,Afghanistan,South Asia,Ghazni,Ghatano,33.282788,68.456807,5
2.02E+11,2017,10,19,Afghanistan,South Asia,Ghazni,Kajira,33.324429,68.451212,2
2.02E+11,2017,10,17,Afghanistan,South Asia,Ghazni,Andar district,33.313068,68.449698,21
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Andar district,33.310113,68.448369,4
2.02E+11,2017,11,10,Afghanistan,South Asia,Ghazni,Ghazni,33.471699,68.446018,15
2.02E+11,2017,3,30,Pakistan,South Asia,Sindh,Atal Mor,28.282935,68.436488,0
2.02E+11,2017,3,22,Pakistan,South Asia,Sindh,Misri Shah,26.938782,68.427334,0
2.02E+11,2017,3,22,Pakistan,South Asia,Sindh,Mehrabpur,27.099629,68.420986,0
2.02E+11,2017,5,24,Afghanistan,South Asia,Ghazni,Pas Hesar,33.571462,68.419089,1
2.02E+11,2017,5,22,Afghanistan,South Asia,Ghazni,Unknown,33.568622,68.416808,0
2.02E+11,2017,1,4,Afghanistan,South Asia,Ghazni,Habib,33.326099,68.416649,1
2.02E+11,2017,1,1,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,1,4,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,1,26,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,2,25,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,5,19,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,5
2.02E+11,2017,5,23,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,10
2.02E+11,2017,6,14,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,6,15,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,6,20,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,6,30,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,6
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,7,21,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,7,30,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,1
2.02E+11,2017,7,30,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,8,8,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,8,12,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,10,28,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,5
2.02E+11,2017,10,28,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,4
2.02E+11,2017,11,2,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,11,23,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,3
2.02E+11,2017,12,28,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,0
2.02E+11,2017,12,28,Afghanistan,South Asia,Ghazni,Ghazni,33.542622,68.415329,3
2.02E+11,2017,3,5,Pakistan,South Asia,Sindh,Dakhan,27.799045,68.405537,0
2.02E+11,2017,7,16,Pakistan,South Asia,Balochistan,Qamar din Kerez,31.659303,68.403388,4
2.02E+11,2017,7,19,Afghanistan,South Asia,Ghazni,Abdurrahim,33.292648,68.401894,4
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Khwaja Umari district,33.681446,68.40031,0
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Khwaja Umari district,33.67705,68.399406,3
2.02E+11,2017,12,1,Afghanistan,South Asia,Ghazni,Giro district,33.121559,68.38761,20
2.02E+11,2017,1,2,Pakistan,South Asia,Balochistan,Kanri,28.776834,68.381625,0
2.02E+11,2017,1,2,Pakistan,South Asia,Balochistan,Chattar,28.776834,68.381625,0
2.02E+11,2017,2,19,Pakistan,South Asia,Sindh,Hyderabad,25.389288,68.357338,0
2.02E+11,2017,12,12,Afghanistan,South Asia,Ghazni,Nani,33.399635,68.355148,2
2.02E+11,2017,10,17,Afghanistan,South Asia,Wardak,Jaghatu district,33.80229,68.35351,32
2.02E+11,2017,8,22,Pakistan,South Asia,Balochistan,Goth Kanta,28.960579,68.353163,1
2.02E+11,2017,8,22,Pakistan,South Asia,Balochistan,Goth Mastkundi,28.861489,68.349649,1
2.02E+11,2017,1,3,Pakistan,South Asia,Balochistan,Phuleji,28.994965,68.348482,0
2.02E+11,2017,5,31,Afghanistan,South Asia,Ghazni,Giro district,33.11832,68.336285,13
2.02E+11,2017,1,3,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,0
2.02E+11,2017,1,4,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,0
2.02E+11,2017,3,14,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,0
2.02E+11,2017,7,24,Pakistan,South Asia,Balochistan,Chattar,28.869226,68.334419,1
2.02E+11,2017,10,27,Pakistan,South Asia,Balochistan,Goth Gola Wah,28.869124,68.33438,1
2.02E+11,2017,10,27,Pakistan,South Asia,Balochistan,Goth Hadi,28.869124,68.33438,1
2.02E+11,2017,10,24,Afghanistan,South Asia,Baghlan,Shotor Jangal,35.526522,68.33387,0
2.02E+11,2017,11,15,Afghanistan,South Asia,Kunduz,Afghan Mazar,37.081327,68.329101,8
2.02E+11,2017,1,4,Pakistan,South Asia,Balochistan,Tahir Kot,28.923056,68.328611,0
2.02E+11,2017,6,14,Afghanistan,South Asia,Paktika,Hasti,32.689514,68.327637,5
2.02E+11,2017,11,8,Pakistan,South Asia,Sindh,Jamshoro,25.416302,68.286728,0
2.02E+11,2017,3,6,Pakistan,South Asia,Balochistan,Gullab Laro,28.468848,68.281801,0
2.02E+11,2017,6,30,Afghanistan,South Asia,Samangan,Khwaja Qashqar,36.043264,68.280421,1
2.02E+11,2017,10,30,Afghanistan,South Asia,Ghazni,Wali Muhammadi Shahid district,33.569309,68.278697,10
2.02E+11,2017,12,18,Pakistan,South Asia,Balochistan,Mangoli,28.46681,68.274078,0
2.02E+11,2017,12,18,Pakistan,South Asia,Balochistan,Mangoli,28.46681,68.274078,0
2.02E+11,2017,8,1,Afghanistan,South Asia,Wardak,Unknown,34.347122,68.241837,26
2.02E+11,2017,3,20,Afghanistan,South Asia,Wardak,Unknown,34.351349,68.238534,8
2.02E+11,2017,3,26,Afghanistan,South Asia,Wardak,Unknown,34.351349,68.238534,0
2.02E+11,2017,10,23,Afghanistan,South Asia,Ghazni,Waghaz district,33.418122,68.224053,4
2.02E+11,2017,1,6,Afghanistan,South Asia,Baghlan,Tala Wa Barfak district,35.392248,68.222884,8
2.02E+11,2017,1,28,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,1
2.02E+11,2017,2,2,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,0
2.02E+11,2017,4,3,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,0
2.02E+11,2017,5,20,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,0
2.02E+11,2017,7,24,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,0
2.02E+11,2017,11,24,Pakistan,South Asia,Balochistan,Dera Murad Jamali,28.54439,68.218002,0
2.02E+11,2017,9,14,Afghanistan,South Asia,Ghazni,Torgul,33.520556,68.217222,1
2.02E+11,2017,2,25,Afghanistan,South Asia,Ghazni,Waghaz district,33.408889,68.211944,0
2.02E+11,2017,2,20,Pakistan,South Asia,Balochistan,Lehri,29.181923,68.211555,0
2.02E+11,2017,3,19,Pakistan,South Asia,Balochistan,Lehri,29.181923,68.211555,0
2.02E+11,2017,7,9,Afghanistan,South Asia,Samangan,Baba Qanbar,36.056143,68.18376,1
2.02E+11,2017,8,2,Afghanistan,South Asia,Ghazni,Bahrami Shahid district,33.53718,68.169278,3
2.02E+11,2017,5,4,Afghanistan,South Asia,Ghazni,Ab Band district,32.90586,68.163364,16
2.02E+11,2017,5,19,Afghanistan,South Asia,Ghazni,Waghaz district,33.34526,68.163135,6
2.02E+11,2017,5,21,Afghanistan,South Asia,Ghazni,Qarabagh,33.193142,68.101852,0
2.02E+11,2017,6,13,Afghanistan,South Asia,Ghazni,Qarabagh,33.193142,68.101852,7
2.02E+11,2017,12,9,Afghanistan,South Asia,Ghazni,Qarabagh district,33.19613,68.101128,11
2.02E+11,2017,12,28,Afghanistan,South Asia,Ghazni,Qarabagh district,33.193371,68.100546,2
2.02E+11,2017,8,25,Pakistan,South Asia,Balochistan,Sakhiwah,28.612746,68.096287,1
2.02E+11,2017,9,29,Afghanistan,South Asia,Bamyan,Shibar district,34.916253,68.09147,6
2.02E+11,2017,9,23,Afghanistan,South Asia,Ghazni,Qarabagh district,33.191262,68.089548,2
2.02E+11,2017,9,23,Afghanistan,South Asia,Ghazni,Qarabagh district,33.191262,68.089548,2
2.02E+11,2017,9,23,Afghanistan,South Asia,Ghazni,Qarabagh district,33.191262,68.089548,1
2.02E+11,2017,3,9,Afghanistan,South Asia,Ghazni,Qarabagh district,33.191181,68.089484,0
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Qarabagh district,33.191181,68.089484,0
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Qarabagh district,33.180039,68.085149,3
2.02E+11,2017,12,26,Pakistan,South Asia,Sindh,Sujawal district,24.604231,68.07756,0
2.02E+11,2017,10,31,Afghanistan,South Asia,Ghazni,Bahrami Shahid district,33.517288,68.07671,3
2.02E+11,2017,5,19,Afghanistan,South Asia,Ghazni,Ab Band district,32.914526,68.06181,5
2.02E+11,2017,7,29,Afghanistan,South Asia,Ghazni,Qarabagh district,33.215335,68.038597,22
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Ab Band district,32.90412,68.031309,1
2.02E+11,2017,2,2,Afghanistan,South Asia,Samangan,Abyak,36.266933,68.019691,4
2.02E+11,2017,12,4,Afghanistan,South Asia,Samangan,Abyak,36.266933,68.019691,0
2.02E+11,2017,2,26,Afghanistan,South Asia,Samangan,Aybak district,36.265677,68.0174,0
2.02E+11,2017,2,20,Pakistan,South Asia,Balochistan,Bukhtiarabad,28.989147,68.011421,0
2.02E+11,2017,7,12,Afghanistan,South Asia,Ghazni,Qarabagh district,33.231963,68.010855,12
2.02E+11,2017,5,16,Pakistan,South Asia,Sindh,Qambar,27.589064,68.002861,1
2.02E+11,2017,9,21,Afghanistan,South Asia,Ghazni,Bahrami Shahid district,33.559344,67.999509,1
2.02E+11,2017,8,19,Afghanistan,South Asia,Ghazni,Mekhta,33.354251,67.997026,-99
2.02E+11,2017,11,7,Afghanistan,South Asia,Ghazni,Kodalo,32.98557,67.976179,2
2.02E+11,2017,2,25,Afghanistan,South Asia,Ghazni,Ab Band district,32.983333,67.966667,-99
2.02E+11,2017,6,16,Afghanistan,South Asia,Ghazni,Ab Band district,32.983558,67.965358,5
